id,phase,intel,speaker,cognitive_skills,standard_score
88,pretest,39.24050633,AM1,pattern_c,97
93,posttest,40,AM1,list_sort_c,91
93,posttest,40,AM1,flanker_c,97
93,posttest,40,AM1,card_sort_c,130
93,posttest,40,AM1,vocab_c,96
93,posttest,40,AM1,pattern_c,119
93,pretest,27.84810127,AM1,list_sort_c,91
93,pretest,27.84810127,AM1,flanker_c,97
93,pretest,27.84810127,AM1,card_sort_c,130
93,pretest,27.84810127,AM1,vocab_c,96
93,pretest,27.84810127,AM1,pattern_c,119
101,posttest,56.59574468,AM1,list_sort_c,109
101,posttest,56.59574468,AM1,flanker_c,107
101,posttest,56.59574468,AM1,card_sort_c,112
101,posttest,56.59574468,AM1,vocab_c,120
101,posttest,56.59574468,AM1,pattern_c,124
101,pretest,44.30379747,AM1,list_sort_c,109
101,pretest,44.30379747,AM1,flanker_c,107
101,pretest,44.30379747,AM1,card_sort_c,112
101,pretest,44.30379747,AM1,vocab_c,120
101,pretest,44.30379747,AM1,pattern_c,124
102,posttest,51.06382979,AM1,list_sort_c,97
102,posttest,51.06382979,AM1,flanker_c,87
102,posttest,51.06382979,AM1,card_sort_c,91
102,posttest,51.06382979,AM1,vocab_c,100
102,posttest,51.06382979,AM1,pattern_c,97
102,pretest,41.7721519,AM1,list_sort_c,97
102,pretest,41.7721519,AM1,flanker_c,87
102,pretest,41.7721519,AM1,card_sort_c,91
102,pretest,41.7721519,AM1,vocab_c,100
102,pretest,41.7721519,AM1,pattern_c,97
103,posttest,48.08510638,AM1,list_sort_c,92
103,posttest,48.08510638,AM1,flanker_c,77
103,posttest,48.08510638,AM1,card_sort_c,97
103,posttest,48.08510638,AM1,vocab_c,105
103,posttest,48.08510638,AM1,pattern_c,126
103,pretest,24.05063291,AM1,list_sort_c,92
103,pretest,24.05063291,AM1,flanker_c,77
103,pretest,24.05063291,AM1,card_sort_c,97
103,pretest,24.05063291,AM1,vocab_c,105
103,pretest,24.05063291,AM1,pattern_c,126
104,posttest,55.74468085,AM1,list_sort_c,108
104,posttest,55.74468085,AM1,flanker_c,99
104,posttest,55.74468085,AM1,card_sort_c,115
104,posttest,55.74468085,AM1,vocab_c,94
104,posttest,55.74468085,AM1,pattern_c,137
104,pretest,41.7721519,AM1,list_sort_c,108
104,pretest,41.7721519,AM1,flanker_c,99
104,pretest,41.7721519,AM1,card_sort_c,115
104,pretest,41.7721519,AM1,vocab_c,94
104,pretest,41.7721519,AM1,pattern_c,137
105,posttest,51.91489362,AM1,list_sort_c,108
105,posttest,51.91489362,AM1,flanker_c,88
105,posttest,51.91489362,AM1,card_sort_c,103
105,posttest,51.91489362,AM1,vocab_c,111
105,posttest,51.91489362,AM1,pattern_c,120
105,pretest,35.44303797,AM1,list_sort_c,108
105,pretest,35.44303797,AM1,flanker_c,88
105,pretest,35.44303797,AM1,card_sort_c,103
105,pretest,35.44303797,AM1,vocab_c,111
105,pretest,35.44303797,AM1,pattern_c,120
106,posttest,43.40425532,AM1,list_sort_c,109
106,posttest,43.40425532,AM1,flanker_c,73
106,posttest,43.40425532,AM1,card_sort_c,100
106,posttest,43.40425532,AM1,vocab_c,120
106,posttest,43.40425532,AM1,pattern_c,94
106,pretest,21.51898734,AM1,list_sort_c,109
106,pretest,21.51898734,AM1,flanker_c,73
106,pretest,21.51898734,AM1,card_sort_c,100
106,pretest,21.51898734,AM1,vocab_c,120
106,pretest,21.51898734,AM1,pattern_c,94
107,posttest,50.63829787,AM1,list_sort_c,113
107,posttest,50.63829787,AM1,flanker_c,104
107,posttest,50.63829787,AM1,card_sort_c,120
107,posttest,50.63829787,AM1,vocab_c,117
107,posttest,50.63829787,AM1,pattern_c,120
107,pretest,41.7721519,AM1,list_sort_c,113
107,pretest,41.7721519,AM1,flanker_c,104
107,pretest,41.7721519,AM1,card_sort_c,120
107,pretest,41.7721519,AM1,vocab_c,117
107,pretest,41.7721519,AM1,pattern_c,120
108,posttest,54.46808511,AM1,list_sort_c,112
108,posttest,54.46808511,AM1,flanker_c,103
108,posttest,54.46808511,AM1,card_sort_c,113
108,posttest,54.46808511,AM1,vocab_c,125
108,posttest,54.46808511,AM1,pattern_c,119
108,pretest,35.44303797,AM1,list_sort_c,112
108,pretest,35.44303797,AM1,flanker_c,103
108,pretest,35.44303797,AM1,card_sort_c,113
108,pretest,35.44303797,AM1,vocab_c,125
108,pretest,35.44303797,AM1,pattern_c,119
109,posttest,57.44680851,AM1,list_sort_c,96
109,posttest,57.44680851,AM1,flanker_c,85
109,posttest,57.44680851,AM1,card_sort_c,100
109,posttest,57.44680851,AM1,vocab_c,98
109,posttest,57.44680851,AM1,pattern_c,95
109,pretest,37.97468354,AM1,list_sort_c,96
109,pretest,37.97468354,AM1,flanker_c,85
109,pretest,37.97468354,AM1,card_sort_c,100
109,pretest,37.97468354,AM1,vocab_c,98
109,pretest,37.97468354,AM1,pattern_c,95
110,posttest,61.27659574,AM1,list_sort_c,86
110,posttest,61.27659574,AM1,flanker_c,119
110,posttest,61.27659574,AM1,card_sort_c,124
110,posttest,61.27659574,AM1,vocab_c,126
110,posttest,61.27659574,AM1,pattern_c,129
110,pretest,35.44303797,AM1,list_sort_c,86
110,pretest,35.44303797,AM1,flanker_c,119
110,pretest,35.44303797,AM1,card_sort_c,124
110,pretest,35.44303797,AM1,vocab_c,126
110,pretest,35.44303797,AM1,pattern_c,129
111,posttest,55.74468085,AM1,list_sort_c,123
111,posttest,55.74468085,AM1,flanker_c,80
111,posttest,55.74468085,AM1,card_sort_c,89
111,posttest,55.74468085,AM1,vocab_c,108
111,posttest,55.74468085,AM1,pattern_c,135
111,pretest,49.36708861,AM1,list_sort_c,123
111,pretest,49.36708861,AM1,flanker_c,80
111,pretest,49.36708861,AM1,card_sort_c,89
111,pretest,49.36708861,AM1,vocab_c,108
111,pretest,49.36708861,AM1,pattern_c,135
112,posttest,53.19148936,AM1,list_sort_c,103
112,posttest,53.19148936,AM1,flanker_c,129
112,posttest,53.19148936,AM1,card_sort_c,135
112,posttest,53.19148936,AM1,vocab_c,120
112,posttest,53.19148936,AM1,pattern_c,146
112,pretest,37.97468354,AM1,list_sort_c,103
112,pretest,37.97468354,AM1,flanker_c,129
112,pretest,37.97468354,AM1,card_sort_c,135
112,pretest,37.97468354,AM1,vocab_c,120
112,pretest,37.97468354,AM1,pattern_c,146
113,posttest,54.46808511,AM1,list_sort_c,91
113,posttest,54.46808511,AM1,flanker_c,64
113,posttest,54.46808511,AM1,card_sort_c,90
113,posttest,54.46808511,AM1,vocab_c,102
113,posttest,54.46808511,AM1,pattern_c,102
113,pretest,43.03797468,AM1,list_sort_c,91
113,pretest,43.03797468,AM1,flanker_c,64
113,pretest,43.03797468,AM1,card_sort_c,90
113,pretest,43.03797468,AM1,vocab_c,102
113,pretest,43.03797468,AM1,pattern_c,102
114,posttest,43.40425532,AM1,list_sort_c,91
114,posttest,43.40425532,AM1,flanker_c,81
114,posttest,43.40425532,AM1,card_sort_c,96
114,posttest,43.40425532,AM1,vocab_c,90
114,posttest,43.40425532,AM1,pattern_c,91
114,pretest,29.11392405,AM1,list_sort_c,91
114,pretest,29.11392405,AM1,flanker_c,81
114,pretest,29.11392405,AM1,card_sort_c,96
114,pretest,29.11392405,AM1,vocab_c,90
114,pretest,29.11392405,AM1,pattern_c,91
115,posttest,48.08510638,AM1,list_sort_c,96
115,posttest,48.08510638,AM1,flanker_c,97
115,posttest,48.08510638,AM1,card_sort_c,107
115,posttest,48.08510638,AM1,vocab_c,126
115,posttest,48.08510638,AM1,pattern_c,107
115,pretest,26.58227848,AM1,list_sort_c,96
115,pretest,26.58227848,AM1,flanker_c,97
115,pretest,26.58227848,AM1,card_sort_c,107
115,pretest,26.58227848,AM1,vocab_c,126
115,pretest,26.58227848,AM1,pattern_c,107
117,posttest,55.74468085,AM1,list_sort_c,112
117,posttest,55.74468085,AM1,flanker_c,86
117,posttest,55.74468085,AM1,card_sort_c,107
117,posttest,55.74468085,AM1,vocab_c,103
117,posttest,55.74468085,AM1,pattern_c,135
117,pretest,31.64556962,AM1,list_sort_c,112
117,pretest,31.64556962,AM1,flanker_c,86
117,pretest,31.64556962,AM1,card_sort_c,107
117,pretest,31.64556962,AM1,vocab_c,103
117,pretest,31.64556962,AM1,pattern_c,135
118,posttest,44.68085106,AM1,list_sort_c,123
118,posttest,44.68085106,AM1,flanker_c,98
118,posttest,44.68085106,AM1,card_sort_c,113
118,posttest,44.68085106,AM1,vocab_c,101
118,posttest,44.68085106,AM1,pattern_c,136
118,pretest,44.30379747,AM1,list_sort_c,123
118,pretest,44.30379747,AM1,flanker_c,98
118,pretest,44.30379747,AM1,card_sort_c,113
118,pretest,44.30379747,AM1,vocab_c,101
118,pretest,44.30379747,AM1,pattern_c,136
119,posttest,62.9787234,AM1,list_sort_c,107
119,posttest,62.9787234,AM1,flanker_c,96
119,posttest,62.9787234,AM1,card_sort_c,128
119,posttest,62.9787234,AM1,vocab_c,116
119,posttest,62.9787234,AM1,pattern_c,95
119,pretest,46.83544304,AM1,list_sort_c,107
119,pretest,46.83544304,AM1,flanker_c,96
119,pretest,46.83544304,AM1,card_sort_c,128
119,pretest,46.83544304,AM1,vocab_c,116
119,pretest,46.83544304,AM1,pattern_c,95
120,posttest,58.72340426,AM1,list_sort_c,101
120,posttest,58.72340426,AM1,flanker_c,117
120,posttest,58.72340426,AM1,card_sort_c,122
120,posttest,58.72340426,AM1,vocab_c,93
120,posttest,58.72340426,AM1,pattern_c,133
120,pretest,43.03797468,AM1,list_sort_c,101
120,pretest,43.03797468,AM1,flanker_c,117
120,pretest,43.03797468,AM1,card_sort_c,122
120,pretest,43.03797468,AM1,vocab_c,93
120,pretest,43.03797468,AM1,pattern_c,133
121,posttest,45.79831933,PDM10,list_sort_c,75
121,posttest,45.79831933,PDM10,flanker_c,64
121,posttest,45.79831933,PDM10,card_sort_c,73
121,posttest,45.79831933,PDM10,vocab_c,79
121,posttest,45.79831933,PDM10,pattern_c,107
121,pretest,49.36708861,PDM10,list_sort_c,75
121,pretest,49.36708861,PDM10,flanker_c,64
121,pretest,49.36708861,PDM10,card_sort_c,73
121,pretest,49.36708861,PDM10,vocab_c,79
121,pretest,49.36708861,PDM10,pattern_c,107
122,posttest,58.40336134,PDM10,list_sort_c,107
122,posttest,58.40336134,PDM10,flanker_c,108
122,posttest,58.40336134,PDM10,card_sort_c,124
122,posttest,58.40336134,PDM10,vocab_c,113
122,posttest,58.40336134,PDM10,pattern_c,135
122,pretest,51.89873418,PDM10,list_sort_c,107
122,pretest,51.89873418,PDM10,flanker_c,108
122,pretest,51.89873418,PDM10,card_sort_c,124
122,pretest,51.89873418,PDM10,vocab_c,113
122,pretest,51.89873418,PDM10,pattern_c,135
123,posttest,58.82352941,PDM10,list_sort_c,97
123,posttest,58.82352941,PDM10,flanker_c,75
123,posttest,58.82352941,PDM10,card_sort_c,101
123,posttest,58.82352941,PDM10,vocab_c,102
123,posttest,58.82352941,PDM10,pattern_c,135
123,pretest,45.56962025,PDM10,list_sort_c,97
123,pretest,45.56962025,PDM10,flanker_c,75
123,pretest,45.56962025,PDM10,card_sort_c,101
123,pretest,45.56962025,PDM10,vocab_c,102
123,pretest,45.56962025,PDM10,pattern_c,135
125,posttest,46.21848739,PDM10,list_sort_c,123
125,posttest,46.21848739,PDM10,flanker_c,102
125,posttest,46.21848739,PDM10,card_sort_c,118
125,posttest,46.21848739,PDM10,vocab_c,91
125,posttest,46.21848739,PDM10,pattern_c,118
125,pretest,44.30379747,PDM10,list_sort_c,123
125,pretest,44.30379747,PDM10,flanker_c,102
125,pretest,44.30379747,PDM10,card_sort_c,118
125,pretest,44.30379747,PDM10,vocab_c,91
125,pretest,44.30379747,PDM10,pattern_c,118
127,posttest,42.43697479,PDM10,list_sort_c,107
127,posttest,42.43697479,PDM10,flanker_c,64
127,posttest,42.43697479,PDM10,card_sort_c,101
127,posttest,42.43697479,PDM10,vocab_c,84
127,posttest,42.43697479,PDM10,pattern_c,96
127,pretest,40.50632911,PDM10,list_sort_c,107
127,pretest,40.50632911,PDM10,flanker_c,64
127,pretest,40.50632911,PDM10,card_sort_c,101
127,pretest,40.50632911,PDM10,vocab_c,84
127,pretest,40.50632911,PDM10,pattern_c,96
128,posttest,64.28571429,PDM10,list_sort_c,96
128,posttest,64.28571429,PDM10,flanker_c,119
128,posttest,64.28571429,PDM10,card_sort_c,124
128,posttest,64.28571429,PDM10,vocab_c,114
128,posttest,64.28571429,PDM10,pattern_c,135
128,pretest,59.49367089,PDM10,list_sort_c,96
128,pretest,59.49367089,PDM10,flanker_c,119
128,pretest,59.49367089,PDM10,card_sort_c,124
128,pretest,59.49367089,PDM10,vocab_c,114
128,pretest,59.49367089,PDM10,pattern_c,135
129,posttest,57.98319328,PDM10,list_sort_c,112
129,posttest,57.98319328,PDM10,flanker_c,97
129,posttest,57.98319328,PDM10,card_sort_c,113
129,posttest,57.98319328,PDM10,vocab_c,108
129,posttest,57.98319328,PDM10,pattern_c,130
129,pretest,46.83544304,PDM10,list_sort_c,112
129,pretest,46.83544304,PDM10,flanker_c,97
129,pretest,46.83544304,PDM10,card_sort_c,113
129,pretest,46.83544304,PDM10,vocab_c,108
129,pretest,46.83544304,PDM10,pattern_c,130
130,posttest,53.36134454,PDM10,list_sort_c,133
130,posttest,53.36134454,PDM10,flanker_c,90
130,posttest,53.36134454,PDM10,card_sort_c,111
130,posttest,53.36134454,PDM10,vocab_c,122
130,posttest,53.36134454,PDM10,pattern_c,133
130,pretest,44.30379747,PDM10,list_sort_c,133
130,pretest,44.30379747,PDM10,flanker_c,90
130,pretest,44.30379747,PDM10,card_sort_c,111
130,pretest,44.30379747,PDM10,vocab_c,122
130,pretest,44.30379747,PDM10,pattern_c,133
141,posttest,56.72268908,PDM10,list_sort_c,81
141,posttest,56.72268908,PDM10,flanker_c,82
141,posttest,56.72268908,PDM10,card_sort_c,68
141,posttest,56.72268908,PDM10,vocab_c,95
141,posttest,56.72268908,PDM10,pattern_c,109
141,pretest,48.10126582,PDM10,list_sort_c,81
141,pretest,48.10126582,PDM10,flanker_c,82
141,pretest,48.10126582,PDM10,card_sort_c,68
141,pretest,48.10126582,PDM10,vocab_c,95
141,pretest,48.10126582,PDM10,pattern_c,109
142,posttest,63.86554622,PDM10,list_sort_c,97
142,posttest,63.86554622,PDM10,flanker_c,92
142,posttest,63.86554622,PDM10,card_sort_c,107
142,posttest,63.86554622,PDM10,vocab_c,119
142,posttest,63.86554622,PDM10,pattern_c,107
142,pretest,59.49367089,PDM10,list_sort_c,97
142,pretest,59.49367089,PDM10,flanker_c,92
142,pretest,59.49367089,PDM10,card_sort_c,107
142,pretest,59.49367089,PDM10,vocab_c,119
142,pretest,59.49367089,PDM10,pattern_c,107
143,posttest,68.06722689,PDM10,list_sort_c,103
143,posttest,68.06722689,PDM10,flanker_c,72
143,posttest,68.06722689,PDM10,card_sort_c,81
143,posttest,68.06722689,PDM10,vocab_c,111
143,posttest,68.06722689,PDM10,pattern_c,110
143,pretest,54.43037975,PDM10,list_sort_c,103
143,pretest,54.43037975,PDM10,flanker_c,72
143,pretest,54.43037975,PDM10,card_sort_c,81
143,pretest,54.43037975,PDM10,vocab_c,111
143,pretest,54.43037975,PDM10,pattern_c,110
144,posttest,61.76470588,PDM10,list_sort_c,97
144,posttest,61.76470588,PDM10,flanker_c,71
144,posttest,61.76470588,PDM10,card_sort_c,92
144,posttest,61.76470588,PDM10,vocab_c,111
144,posttest,61.76470588,PDM10,pattern_c,87
144,pretest,53.16455696,PDM10,list_sort_c,97
144,pretest,53.16455696,PDM10,flanker_c,71
144,pretest,53.16455696,PDM10,card_sort_c,92
144,pretest,53.16455696,PDM10,vocab_c,111
144,pretest,53.16455696,PDM10,pattern_c,87
146,posttest,63.44537815,PDM10,list_sort_c,102
146,posttest,63.44537815,PDM10,flanker_c,103
146,posttest,63.44537815,PDM10,card_sort_c,90
146,posttest,63.44537815,PDM10,vocab_c,119
146,posttest,63.44537815,PDM10,pattern_c,107
146,pretest,62.02531646,PDM10,list_sort_c,102
146,pretest,62.02531646,PDM10,flanker_c,103
146,pretest,62.02531646,PDM10,card_sort_c,90
146,pretest,62.02531646,PDM10,vocab_c,119
146,pretest,62.02531646,PDM10,pattern_c,107
147,posttest,64.28571429,PDM10,list_sort_c,112
147,posttest,64.28571429,PDM10,flanker_c,125
147,posttest,64.28571429,PDM10,card_sort_c,118
147,posttest,64.28571429,PDM10,vocab_c,125
147,posttest,64.28571429,PDM10,pattern_c,119
147,pretest,59.49367089,PDM10,list_sort_c,112
147,pretest,59.49367089,PDM10,flanker_c,125
147,pretest,59.49367089,PDM10,card_sort_c,118
147,pretest,59.49367089,PDM10,vocab_c,125
147,pretest,59.49367089,PDM10,pattern_c,119
148,posttest,56.30252101,PDM10,list_sort_c,109
148,posttest,56.30252101,PDM10,flanker_c,96
148,posttest,56.30252101,PDM10,card_sort_c,118
148,posttest,56.30252101,PDM10,vocab_c,114
148,posttest,56.30252101,PDM10,pattern_c,136
148,pretest,62.02531646,PDM10,list_sort_c,109
148,pretest,62.02531646,PDM10,flanker_c,96
148,pretest,62.02531646,PDM10,card_sort_c,118
148,pretest,62.02531646,PDM10,vocab_c,114
148,pretest,62.02531646,PDM10,pattern_c,136
149,posttest,63.44537815,PDM10,list_sort_c,117
149,posttest,63.44537815,PDM10,flanker_c,113
149,posttest,63.44537815,PDM10,card_sort_c,89
149,posttest,63.44537815,PDM10,vocab_c,121
149,posttest,63.44537815,PDM10,pattern_c,117
149,pretest,54.43037975,PDM10,list_sort_c,117
149,pretest,54.43037975,PDM10,flanker_c,113
149,pretest,54.43037975,PDM10,card_sort_c,89
149,pretest,54.43037975,PDM10,vocab_c,121
149,pretest,54.43037975,PDM10,pattern_c,117
150,posttest,61.34453782,PDM10,list_sort_c,102
150,posttest,61.34453782,PDM10,flanker_c,91
150,posttest,61.34453782,PDM10,card_sort_c,112
150,posttest,61.34453782,PDM10,vocab_c,98
150,posttest,61.34453782,PDM10,pattern_c,134
150,pretest,54.43037975,PDM10,list_sort_c,102
150,pretest,54.43037975,PDM10,flanker_c,91
150,pretest,54.43037975,PDM10,card_sort_c,112
150,pretest,54.43037975,PDM10,vocab_c,98
150,pretest,54.43037975,PDM10,pattern_c,134
151,posttest,65.96638655,PDM10,list_sort_c,107
151,posttest,65.96638655,PDM10,flanker_c,102
151,posttest,65.96638655,PDM10,card_sort_c,123
151,posttest,65.96638655,PDM10,vocab_c,115
151,posttest,65.96638655,PDM10,pattern_c,134
151,pretest,63.29113924,PDM10,list_sort_c,107
151,pretest,63.29113924,PDM10,flanker_c,102
151,pretest,63.29113924,PDM10,card_sort_c,123
151,pretest,63.29113924,PDM10,vocab_c,115
151,pretest,63.29113924,PDM10,pattern_c,134
152,posttest,63.02521008,PDM10,list_sort_c,114
152,posttest,63.02521008,PDM10,flanker_c,106
152,posttest,63.02521008,PDM10,card_sort_c,134
152,posttest,63.02521008,PDM10,vocab_c,121
152,posttest,63.02521008,PDM10,pattern_c,128
152,pretest,51.89873418,PDM10,list_sort_c,114
152,pretest,51.89873418,PDM10,flanker_c,106
152,pretest,51.89873418,PDM10,card_sort_c,134
152,pretest,51.89873418,PDM10,vocab_c,121
152,pretest,51.89873418,PDM10,pattern_c,128
153,posttest,51.68067227,PDM10,list_sort_c,75
153,posttest,51.68067227,PDM10,flanker_c,65
153,posttest,51.68067227,PDM10,card_sort_c,73
153,posttest,51.68067227,PDM10,vocab_c,95
153,posttest,51.68067227,PDM10,pattern_c,91
153,pretest,41.7721519,PDM10,list_sort_c,75
153,pretest,41.7721519,PDM10,flanker_c,65
153,pretest,41.7721519,PDM10,card_sort_c,73
153,pretest,41.7721519,PDM10,vocab_c,95
153,pretest,41.7721519,PDM10,pattern_c,91
154,posttest,65.54621849,PDM10,list_sort_c,112
154,posttest,65.54621849,PDM10,flanker_c,102
154,posttest,65.54621849,PDM10,card_sort_c,129
154,posttest,65.54621849,PDM10,vocab_c,115
154,posttest,65.54621849,PDM10,pattern_c,101
154,pretest,58.2278481,PDM10,list_sort_c,112
154,pretest,58.2278481,PDM10,flanker_c,102
154,pretest,58.2278481,PDM10,card_sort_c,129
154,pretest,58.2278481,PDM10,vocab_c,115
154,pretest,58.2278481,PDM10,pattern_c,101
155,posttest,63.86554622,PDM10,list_sort_c,86
155,posttest,63.86554622,PDM10,flanker_c,86
155,posttest,63.86554622,PDM10,card_sort_c,78
155,posttest,63.86554622,PDM10,vocab_c,97
155,posttest,63.86554622,PDM10,pattern_c,79
155,pretest,56.96202532,PDM10,list_sort_c,86
155,pretest,56.96202532,PDM10,flanker_c,86
155,pretest,56.96202532,PDM10,card_sort_c,78
155,pretest,56.96202532,PDM10,vocab_c,97
155,pretest,56.96202532,PDM10,pattern_c,79
156,posttest,51.68067227,PDM10,list_sort_c,118
156,posttest,51.68067227,PDM10,flanker_c,81
156,posttest,51.68067227,PDM10,card_sort_c,96
156,posttest,51.68067227,PDM10,vocab_c,124
156,posttest,51.68067227,PDM10,pattern_c,136
156,pretest,60.75949367,PDM10,list_sort_c,118
156,pretest,60.75949367,PDM10,flanker_c,81
156,pretest,60.75949367,PDM10,card_sort_c,96
156,pretest,60.75949367,PDM10,vocab_c,124
156,pretest,60.75949367,PDM10,pattern_c,136
157,posttest,53.78151261,PDM10,list_sort_c,85
157,posttest,53.78151261,PDM10,flanker_c,63
157,posttest,53.78151261,PDM10,card_sort_c,77
157,posttest,53.78151261,PDM10,vocab_c,93
157,posttest,53.78151261,PDM10,pattern_c,100
157,pretest,59.49367089,PDM10,list_sort_c,85
157,pretest,59.49367089,PDM10,flanker_c,63
157,pretest,59.49367089,PDM10,card_sort_c,77
157,pretest,59.49367089,PDM10,vocab_c,93
157,pretest,59.49367089,PDM10,pattern_c,100
158,posttest,64.28571429,PDM10,list_sort_c,97
158,posttest,64.28571429,PDM10,flanker_c,86
158,posttest,64.28571429,PDM10,card_sort_c,101
158,posttest,64.28571429,PDM10,vocab_c,131
158,posttest,64.28571429,PDM10,pattern_c,107
158,pretest,60.75949367,PDM10,list_sort_c,97
158,pretest,60.75949367,PDM10,flanker_c,86
158,pretest,60.75949367,PDM10,card_sort_c,101
158,pretest,60.75949367,PDM10,vocab_c,131
158,pretest,60.75949367,PDM10,pattern_c,107
159,posttest,50.84033613,PDM10,list_sort_c,96
159,posttest,50.84033613,PDM10,flanker_c,101
159,posttest,50.84033613,PDM10,card_sort_c,100
159,posttest,50.84033613,PDM10,vocab_c,99
159,posttest,50.84033613,PDM10,pattern_c,117
159,pretest,48.10126582,PDM10,list_sort_c,96
159,pretest,48.10126582,PDM10,flanker_c,101
159,pretest,48.10126582,PDM10,card_sort_c,100
159,pretest,48.10126582,PDM10,vocab_c,99
159,pretest,48.10126582,PDM10,pattern_c,117
160,posttest,60.92436975,PDM10,list_sort_c,123
160,posttest,60.92436975,PDM10,flanker_c,63
160,posttest,60.92436975,PDM10,card_sort_c,71
160,posttest,60.92436975,PDM10,vocab_c,128
160,posttest,60.92436975,PDM10,pattern_c,106
160,pretest,64.55696203,PDM10,list_sort_c,123
160,pretest,64.55696203,PDM10,flanker_c,63
160,pretest,64.55696203,PDM10,card_sort_c,71
160,pretest,64.55696203,PDM10,vocab_c,128
160,pretest,64.55696203,PDM10,pattern_c,106
162,posttest,60,AM1,list_sort_c,107
162,posttest,60,AM1,flanker_c,85
162,posttest,60,AM1,card_sort_c,111
162,posttest,60,AM1,vocab_c,122
162,posttest,60,AM1,pattern_c,117
162,pretest,40.50632911,AM1,list_sort_c,107
162,pretest,40.50632911,AM1,flanker_c,85
162,pretest,40.50632911,AM1,card_sort_c,111
162,pretest,40.50632911,AM1,vocab_c,122
162,pretest,40.50632911,AM1,pattern_c,117
163,posttest,51.91489362,AM1,list_sort_c,101
163,posttest,51.91489362,AM1,flanker_c,80
163,posttest,51.91489362,AM1,card_sort_c,105
163,posttest,51.91489362,AM1,vocab_c,99
163,posttest,51.91489362,AM1,pattern_c,89
163,pretest,30.37974684,AM1,list_sort_c,101
163,pretest,30.37974684,AM1,flanker_c,80
163,pretest,30.37974684,AM1,card_sort_c,105
163,pretest,30.37974684,AM1,vocab_c,99
163,pretest,30.37974684,AM1,pattern_c,89
164,posttest,58.29787234,AM1,list_sort_c,112
164,posttest,58.29787234,AM1,flanker_c,92
164,posttest,58.29787234,AM1,card_sort_c,79
164,posttest,58.29787234,AM1,vocab_c,119
164,posttest,58.29787234,AM1,pattern_c,54
164,pretest,32.91139241,AM1,list_sort_c,112
164,pretest,32.91139241,AM1,flanker_c,92
164,pretest,32.91139241,AM1,card_sort_c,79
164,pretest,32.91139241,AM1,vocab_c,119
164,pretest,32.91139241,AM1,pattern_c,54
165,posttest,29.36170213,AM1,list_sort_c,91
165,posttest,29.36170213,AM1,flanker_c,69
165,posttest,29.36170213,AM1,card_sort_c,83
165,posttest,29.36170213,AM1,vocab_c,99
165,posttest,29.36170213,AM1,pattern_c,84
165,pretest,16.4556962,AM1,list_sort_c,91
165,pretest,16.4556962,AM1,flanker_c,69
165,pretest,16.4556962,AM1,card_sort_c,83
165,pretest,16.4556962,AM1,vocab_c,99
165,pretest,16.4556962,AM1,pattern_c,84
166,posttest,59.14893617,AM1,list_sort_c,117
166,posttest,59.14893617,AM1,flanker_c,80
166,posttest,59.14893617,AM1,card_sort_c,88
166,posttest,59.14893617,AM1,vocab_c,116
166,posttest,59.14893617,AM1,pattern_c,106
166,pretest,41.7721519,AM1,list_sort_c,117
166,pretest,41.7721519,AM1,flanker_c,80
166,pretest,41.7721519,AM1,card_sort_c,88
166,pretest,41.7721519,AM1,vocab_c,116
166,pretest,41.7721519,AM1,pattern_c,106
167,posttest,48.08510638,AM1,list_sort_c,107
167,posttest,48.08510638,AM1,flanker_c,108
167,posttest,48.08510638,AM1,card_sort_c,113
167,posttest,48.08510638,AM1,vocab_c,125
167,posttest,48.08510638,AM1,pattern_c,107
167,pretest,40.50632911,AM1,list_sort_c,107
167,pretest,40.50632911,AM1,flanker_c,108
167,pretest,40.50632911,AM1,card_sort_c,113
167,pretest,40.50632911,AM1,vocab_c,125
167,pretest,40.50632911,AM1,pattern_c,107
168,posttest,48.93617021,AM1,list_sort_c,91
168,posttest,48.93617021,AM1,flanker_c,75
168,posttest,48.93617021,AM1,card_sort_c,112
168,posttest,48.93617021,AM1,vocab_c,108
168,posttest,48.93617021,AM1,pattern_c,135
168,pretest,30.37974684,AM1,list_sort_c,91
168,pretest,30.37974684,AM1,flanker_c,75
168,pretest,30.37974684,AM1,card_sort_c,112
168,pretest,30.37974684,AM1,vocab_c,108
168,pretest,30.37974684,AM1,pattern_c,135
169,posttest,56.17021277,AM1,list_sort_c,118
169,posttest,56.17021277,AM1,flanker_c,113
169,posttest,56.17021277,AM1,card_sort_c,118
169,posttest,56.17021277,AM1,vocab_c,120
169,posttest,56.17021277,AM1,pattern_c,124
169,pretest,44.30379747,AM1,list_sort_c,118
169,pretest,44.30379747,AM1,flanker_c,113
169,pretest,44.30379747,AM1,card_sort_c,118
169,pretest,44.30379747,AM1,vocab_c,120
169,pretest,44.30379747,AM1,pattern_c,124
170,posttest,54.46808511,AM1,list_sort_c,97
170,posttest,54.46808511,AM1,flanker_c,93
170,posttest,54.46808511,AM1,card_sort_c,115
170,posttest,54.46808511,AM1,vocab_c,117
170,posttest,54.46808511,AM1,pattern_c,115
170,pretest,43.03797468,AM1,list_sort_c,97
170,pretest,43.03797468,AM1,flanker_c,93
170,pretest,43.03797468,AM1,card_sort_c,115
170,pretest,43.03797468,AM1,vocab_c,117
170,pretest,43.03797468,AM1,pattern_c,115
171,posttest,46.80851064,AM1,list_sort_c,102
171,posttest,46.80851064,AM1,flanker_c,87
